innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,PA Patel,106,11.1
1,Chennai Super Kings,2,ML Hayden,106,11.2
1,Chennai Super Kings,3,MS Dhoni,144,16.6
1,Chennai Super Kings,4,SK Raina,165,19.6
1,Chennai Super Kings,5,JA Morkel,179,20.6
2,Royal Challengers Bangalore,1,P Kumar,0,1.3
2,Royal Challengers Bangalore,2,JH Kallis,40,6.2
2,Royal Challengers Bangalore,3,LRPL Taylor,47,7.5
2,Royal Challengers Bangalore,4,KP Pietersen,49,8.3
2,Royal Challengers Bangalore,5,RV Uthappa,50,8.5
2,Royal Challengers Bangalore,6,V Kohli,66,11.5
2,Royal Challengers Bangalore,7,R Bishnoi,66,12.1
2,Royal Challengers Bangalore,8,R Vinay Kumar,74,13.4
2,Royal Challengers Bangalore,9,DW Steyn,78,14.3
2,Royal Challengers Bangalore,10,R Dravid,87,16.2
