match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2015-04-09,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",15,12,2,1,125.0,c MS Dhoni b A Nehra,1
6,2015-04-12,Rajasthan Royals,Feroz Shah Kotla,37,21,6,1,176.19,c & b PV Tambe,1
10,2015-04-15,Kings XI Punjab,Maharashtra Cricket Association Stadium,68,48,7,2,141.67,b Anureet Singh,1
13,2015-04-18,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,3,0,0,33.33,c S Dhawan b B Kumar,1
17,2015-04-20,Kolkata Knight Riders,Feroz Shah Kotla,1,8,0,0,12.5,c UT Yadav b M Morkel,1
21,2015-04-23,Mumbai Indians,Feroz Shah Kotla,1,2,0,0,50.0,c AT Rayudu b MJ McClenaghan,1
26,2015-04-26,Royal Challengers Bangalore,Feroz Shah Kotla,27,34,1,1,79.41,st KD Karthik b Iqbal Abdulla,1
31,2015-05-01,Kings XI Punjab,Feroz Shah Kotla,52,40,6,1,130.0,not out,1
36,2015-05-03,Rajasthan Royals,Brabourne Stadium,11,8,1,1,137.5,b STR Binny,1
39,2015-05-05,Mumbai Indians,Wankhede Stadium,0,1,0,0,0.0,c PA Patel b SL Malinga,1
