match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2016-04-10,Kolkata Knight Riders,Eden Gardens,2.0,0,11,1,5.5,6,1,0
7,2016-04-15,Kings XI Punjab,Feroz Shah Kotla,3.0,0,11,4,3.67,13,1,0
11,2016-04-17,Royal Challengers Bangalore,M Chinnaswamy Stadium,3.0,0,26,0,8.67,3,0,0
17,2016-04-23,Mumbai Indians,Feroz Shah Kotla,4.0,0,24,2,6.0,7,0,0
23,2016-04-27,Gujarat Lions,Feroz Shah Kotla,3.0,0,27,0,9.0,5,0,0
26,2016-04-30,Kolkata Knight Riders,Feroz Shah Kotla,4.0,0,36,1,9.0,9,2,0
31,2016-05-03,Gujarat Lions,Saurashtra Cricket Association Stadium,3.0,0,19,1,6.33,4,0,0
33,2016-05-05,Rising Pune Supergiants,Feroz Shah Kotla,4.0,0,28,1,7.0,8,1,2
36,2016-05-07,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",4.0,0,37,0,9.25,6,1,0
42,2016-05-12,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",3.0,0,19,2,6.33,7,0,0
47,2016-05-15,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,0,42,1,10.5,9,0,0
49,2016-05-17,Rising Pune Supergiants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,0,10,0,5.0,5,0,0
52,2016-05-20,Sunrisers Hyderabad,Shaheed Veer Narayan Singh International Stadium,3.0,0,21,0,7.0,3,0,0
56,2016-05-22,Royal Challengers Bangalore,Shaheed Veer Narayan Singh International Stadium,4.0,0,33,0,8.25,8,0,0
