innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,RG Sharma,46,7.3
1,Mumbai Indians,2,MJ Guptill,144,15.5
1,Mumbai Indians,3,KH Pandya,173,18.2
1,Mumbai Indians,4,KA Pollard,174,18.5
2,Delhi Daredevils,1,MA Agarwal,11,2.3
2,Delhi Daredevils,2,KK Nair,46,5.4
2,Delhi Daredevils,3,SV Samson,60,8.5
2,Delhi Daredevils,4,Q de Kock,71,10.2
2,Delhi Daredevils,5,JP Duminy,96,13.5
2,Delhi Daredevils,6,RR Pant,96,13.6
2,Delhi Daredevils,7,A Mishra,109,16.3
2,Delhi Daredevils,8,CH Morris,118,17.4
2,Delhi Daredevils,9,Imran Tahir,123,18.6
2,Delhi Daredevils,10,Z Khan,126,20.1
