innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,RG Sharma,31,21,MJ Guptill,15,18,46,39
1,Mumbai Indians,2,KH Pandya,60,26,MJ Guptill,33,24,98,50
1,Mumbai Indians,3,KH Pandya,26,11,KA Pollard,3,4,29,15
1,Mumbai Indians,4,JC Buttler,1,1,KA Pollard,0,2,1,3
1,Mumbai Indians,5,JC Buttler,17,8,AT Rayudu,13,5,32,13
2,Delhi Daredevils,1,MA Agarwal,8,5,Q de Kock,3,4,11,9
2,Delhi Daredevils,2,KK Nair,8,8,Q de Kock,27,11,35,19
2,Delhi Daredevils,3,SV Samson,6,11,Q de Kock,8,8,14,19
2,Delhi Daredevils,4,Q de Kock,2,5,RR Pant,8,4,11,9
2,Delhi Daredevils,5,JP Duminy,9,9,RR Pant,15,12,25,21
2,Delhi Daredevils,6,RR Pant,0,1,CH Morris,0,0,0,1
2,Delhi Daredevils,7,CH Morris,12,10,A Mishra,1,5,13,15
2,Delhi Daredevils,8,S Nadeem,0,1,CH Morris,8,6,9,7
2,Delhi Daredevils,9,Imran Tahir,5,7,S Nadeem,0,1,5,8
2,Delhi Daredevils,10,Z Khan,2,4,S Nadeem,1,3,3,7
