innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,D Padikkal,49,6.1
1,Royal Challengers Bangalore,2,KS Bharat,69,10.4
1,Royal Challengers Bangalore,3,V Kohli,88,13.2
1,Royal Challengers Bangalore,4,AB de Villiers,102,15.2
1,Royal Challengers Bangalore,5,GJ Maxwell,112,17.4
1,Royal Challengers Bangalore,6,Shahbaz Ahmed,126,19.6
1,Royal Challengers Bangalore,7,DT Christian,134,20.4
2,Kolkata Knight Riders,1,Shubman Gill,41,6.2
2,Kolkata Knight Riders,2,RA Tripathi,53,7.6
2,Kolkata Knight Riders,3,VR Iyer,79,11.6
2,Kolkata Knight Riders,4,N Rana,110,15.2
2,Kolkata Knight Riders,5,SP Narine,125,18.2
2,Kolkata Knight Riders,6,KD Karthik,126,18.4
