innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,K Goel,18,21,1,1,85.71,"run out (DJ Bravo, L Ronchi)",1
1,Kings XI Punjab,IK Pathan,6,3,0,0,200.0,c DS Kulkarni b A Nehra,2
1,Kings XI Punjab,KC Sangakkara,94,56,13,1,167.86,c DS Kulkarni b Harbhajan Singh,3
1,Kings XI Punjab,Yuvraj Singh,18,9,1,1,200.0,c DJ Bravo b SM Pollock,4
1,Kings XI Punjab,RR Sarwan,7,9,0,0,77.78,c Harbhajan Singh b A Nehra,5
1,Kings XI Punjab,DPMD Jayawardene,12,7,0,1,171.43,c AM Rahane b Harbhajan Singh,6
1,Kings XI Punjab,S Sohal,0,4,0,0,0.0,c A Nehra b DS Kulkarni,7
1,Kings XI Punjab,B Lee,16,8,2,1,200.0,not out,8
1,Kings XI Punjab,PP Chawla,0,1,0,0,0.0,lbw b Harbhajan Singh,9
1,Kings XI Punjab,S Sreesanth,0,1,0,0,0.0,c L Ronchi b DS Kulkarni,10
1,Kings XI Punjab,VRV Singh,4,2,1,0,200.0,"run out (Harbhajan Singh, L Ronchi)",11
2,Mumbai Indians,L Ronchi,11,8,1,1,137.5,run out (B Lee),1
2,Mumbai Indians,ST Jayasuriya,1,7,0,0,14.29,c & b B Lee,2
2,Mumbai Indians,RV Uthappa,21,18,2,1,116.67,c RR Sarwan b VRV Singh,3
2,Mumbai Indians,DJ Bravo,23,21,4,0,109.52,b PP Chawla,4
2,Mumbai Indians,SS Tiwary,17,10,2,1,170.0,b PP Chawla,5
2,Mumbai Indians,SM Pollock,22,21,2,1,104.76,c Yuvraj Singh b S Sreesanth,6
2,Mumbai Indians,AM Nayar,2,3,0,0,66.67,c PP Chawla b IK Pathan,7
2,Mumbai Indians,Harbhajan Singh,0,1,0,0,0.0,lbw b IK Pathan,8
2,Mumbai Indians,MA Khote,8,7,1,0,114.29,hit wicket b S Sreesanth,9
2,Mumbai Indians,DS Kulkarni,2,16,0,0,12.5,not out,10
2,Mumbai Indians,A Nehra,2,10,0,0,20.0,not out,11
