innings,team,wicket_number,player_out,score,over
1,Kings XI Punjab,1,IK Pathan,8,2.4
1,Kings XI Punjab,2,K Goel,81,9.1
1,Kings XI Punjab,3,Yuvraj Singh,107,11.6
1,Kings XI Punjab,4,RR Sarwan,121,14.5
1,Kings XI Punjab,5,DPMD Jayawardene,152,17.4
1,Kings XI Punjab,6,S Sohal,155,18.4
1,Kings XI Punjab,7,KC Sangakkara,159,19.2
1,Kings XI Punjab,8,PP Chawla,169,19.6
1,Kings XI Punjab,9,S Sreesanth,170,20.2
1,Kings XI Punjab,10,VRV Singh,182,20.6
2,Mumbai Indians,1,ST Jayasuriya,14,3.3
2,Mumbai Indians,2,L Ronchi,14,3.4
2,Mumbai Indians,3,DJ Bravo,61,9.4
2,Mumbai Indians,4,RV Uthappa,65,10.1
2,Mumbai Indians,5,SS Tiwary,91,13.2
2,Mumbai Indians,6,AM Nayar,94,14.1
2,Mumbai Indians,7,Harbhajan Singh,94,14.2
2,Mumbai Indians,8,SM Pollock,105,16.2
2,Mumbai Indians,9,MA Khote,110,18.2
