innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rajasthan Royals,YBK Jaiswal,41,29,6,1,141.38,c & b A Badoni,1
1,Rajasthan Royals,JC Buttler,2,6,0,0,33.33,b Avesh Khan,2
1,Rajasthan Royals,SV Samson,32,24,6,0,133.33,c DJ Hooda b JO Holder,3
1,Rajasthan Royals,D Padikkal,39,18,5,2,216.67,c KH Pandya b Ravi Bishnoi,4
1,Rajasthan Royals,R Parag,19,16,0,1,118.75,c MP Stoinis b Ravi Bishnoi,5
1,Rajasthan Royals,JDS Neesham,14,12,2,0,116.67,"run out (KL Rahul, Ravi Bishnoi)",6
1,Rajasthan Royals,R Ashwin,10,7,1,0,142.86,not out,7
1,Rajasthan Royals,TA Boult,17,9,2,0,188.89,not out,8
2,Lucknow Super Giants,Q de Kock,7,8,1,0,87.5,c JDS Neesham b TA Boult,1
2,Lucknow Super Giants,KL Rahul,10,19,0,1,52.63,c YBK Jaiswal b M Prasidh Krishna,2
2,Lucknow Super Giants,A Badoni,0,1,0,0,0.0,lbw b TA Boult,3
2,Lucknow Super Giants,DJ Hooda,59,39,5,2,151.28,st SV Samson b YS Chahal,4
2,Lucknow Super Giants,KH Pandya,25,23,1,1,108.7,c R Parag b R Ashwin,5
2,Lucknow Super Giants,MP Stoinis,27,17,1,2,158.82,c R Parag b M Prasidh Krishna,6
2,Lucknow Super Giants,JO Holder,1,2,0,0,50.0,c SV Samson b OC McCoy,7
2,Lucknow Super Giants,PVD Chameera,0,2,0,0,0.0,b OC McCoy,8
2,Lucknow Super Giants,Mohsin Khan,9,7,1,0,128.57,not out,9
2,Lucknow Super Giants,Avesh Khan,1,2,0,0,50.0,not out,10
