match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2025-03-23,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",29,26,2,1,111.54,st MS Dhoni b Noor Ahmad,4
9,2025-03-29,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",48,28,1,4,171.43,c Shubman Gill b M Prasidh Krishna,4
12,2025-03-31,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",27,9,3,2,300.0,not out,4
16,2025-04-04,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",67,43,9,1,155.81,c Abdul Samad b Avesh Khan,4
20,2025-04-07,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",28,26,5,0,107.69,c LS Livingstone b Yash Dayal,4
29,2025-04-13,Delhi Capitals,"Arun Jaitley Stadium, Delhi",40,28,5,2,142.86,c MA Starc b Kuldeep Yadav,3
33,2025-04-17,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",26,15,2,2,173.33,c Zeeshan Ansari b PJ Cummins,4
38,2025-04-20,Chennai Super Kings,"Wankhede Stadium, Mumbai",68,30,6,5,226.67,not out,3
41,2025-04-23,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",40,19,5,2,210.53,not out,4
45,2025-04-27,Lucknow Super Giants,"Wankhede Stadium, Mumbai",54,28,4,4,192.86,c MR Marsh b Avesh Khan,4
50,2025-05-01,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",48,23,4,3,208.7,not out,3
56,2025-05-06,Gujarat Titans,"Wankhede Stadium, Mumbai",35,24,5,0,145.83,c M Shahrukh Khan b R Sai Kishore,4
63,2025-05-21,Delhi Capitals,"Wankhede Stadium, Mumbai",73,43,7,4,169.77,not out,4
69,2025-05-26,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",57,39,6,2,146.15,lbw b Arshdeep Singh,3
72,2025-05-30,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",33,20,1,3,165.0,c Washington Sundar b R Sai Kishore,3
73,2025-06-01,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",44,26,4,3,169.23,c N Wadhera b YS Chahal,4
