match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2022-03-27,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",4.0,0,31,1,7.75,9,3,0
8,2022-04-01,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",3.0,0,32,0,10.67,8,0,1
11,2022-04-03,Chennai Super Kings,"Brabourne Stadium, Mumbai",2.0,0,13,1,6.5,5,0,0
16,2022-04-08,Gujarat Titans,"Brabourne Stadium, Mumbai",4.0,0,31,0,7.75,9,1,0
23,2022-04-13,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",4.0,0,29,0,7.25,11,0,1
28,2022-04-17,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",4.0,0,32,0,8.0,7,2,0
32,2022-04-20,Delhi Capitals,"Brabourne Stadium, Mumbai",1.0,0,17,0,17.0,1,3,0
38,2022-04-25,Chennai Super Kings,"Wankhede Stadium, Mumbai",4.0,0,23,1,5.75,8,1,0
42,2022-04-29,Lucknow Super Giants,"Maharashtra Cricket Association Stadium, Pune",4.0,0,23,0,5.75,7,0,0
48,2022-05-03,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",4.0,0,36,1,9.0,5,1,1
52,2022-05-07,Rajasthan Royals,"Wankhede Stadium, Mumbai",4.0,0,29,2,7.25,8,1,0
60,2022-05-13,Royal Challengers Bangalore,"Brabourne Stadium, Mumbai",4.0,0,27,1,6.75,9,1,0
64,2022-05-16,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",4.0,0,37,3,9.25,5,0,1
70,2022-05-22,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",4.0,0,25,0,6.25,10,0,0
