match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2024-03-23,Delhi Capitals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",26,17,5,0,152.94,c DA Warner b Kuldeep Yadav,3
6,2024-03-25,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",25,17,2,2,147.06,c Anuj Rawat b GJ Maxwell,3
11,2024-03-30,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19,7,1,2,271.43,c Naveen-ul-Haq b MP Yadav,3
17,2024-04-04,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",35,24,5,1,145.83,c MM Sharma b Noor Ahmad,3
23,2024-04-09,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4,6,1,0,66.67,c Nithish Kumar Reddy b B Kumar,3
27,2024-04-13,Rajasthan Royals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",10,14,1,0,71.43,c Dhruv Jurel b YS Chahal,3
33,2024-04-18,Mumbai Indians,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0,1,0,0,0.0,c Ishan Kishan b G Coetzee,2
37,2024-04-21,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",35,21,3,3,166.67,c WP Saha b MM Sharma,2
42,2024-04-26,Kolkata Knight Riders,"Eden Gardens, Kolkata",54,20,4,5,270.0,run out (SP Narine),1
49,2024-05-01,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",13,10,1,1,130.0,c RD Gaikwad b RJ Gleeson,1
53,2024-05-05,Chennai Super Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",30,23,2,2,130.43,c Sameer Rizvi b RA Jadeja,1
58,2024-05-09,Royal Challengers Bengaluru,"Himachal Pradesh Cricket Association Stadium, Dharamsala",6,4,1,0,150.0,lbw b Swapnil Singh,1
65,2024-05-15,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",6,4,1,0,150.0,c YS Chahal b TA Boult,1
69,2024-05-19,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",71,45,7,4,157.78,c H Klaasen b V Viyaskanth,2
