innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,CH Gayle,26,4.2
1,Royal Challengers Bangalore,2,Mandeep Singh,41,6.5
1,Royal Challengers Bangalore,3,SR Watson,55,9.4
1,Royal Challengers Bangalore,4,STR Binny,121,15.6
1,Royal Challengers Bangalore,5,Vishnu Vinod,142,17.4
1,Royal Challengers Bangalore,6,KM Jadhav,142,17.6
1,Royal Challengers Bangalore,7,P Negi,157,20.3
1,Royal Challengers Bangalore,8,TS Mills,157,20.6
2,Delhi Daredevils,1,AP Tare,33,5.4
2,Delhi Daredevils,2,KK Nair,38,6.3
2,Delhi Daredevils,3,SW Billings,55,8.3
2,Delhi Daredevils,4,SV Samson,84,11.5
2,Delhi Daredevils,5,CH Morris,107,13.6
2,Delhi Daredevils,6,CR Brathwaite,113,15.5
2,Delhi Daredevils,7,PJ Cummins,125,17.2
2,Delhi Daredevils,8,RR Pant,139,20.1
2,Delhi Daredevils,9,S Nadeem,139,20.3
