match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
6,2013-04-07,Pune Warriors,Subrata Roy Sahara Stadium,15,10,2,1,150.0,c MN Samuels b AD Mathews,1
11,2013-04-10,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",9,6,2,0,150.0,c MEK Hussey b DP Nannes,2
18,2013-04-14,Rajasthan Royals,Sawai Mansingh Stadium,0,2,0,0,0.0,c SK Trivedi b S Sreesanth,2
20,2013-04-16,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",7,12,1,0,58.33,lbw b SMSM Senanayake,1
25,2013-04-19,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",26,25,4,0,104.0,c I Sharma b KV Sharma,2
29,2013-04-21,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",4,3,1,0,133.33,c RV Uthappa b B Kumar,1
32,2013-04-23,Delhi Daredevils,Feroz Shah Kotla,6,3,1,0,200.0,c J Botha b IK Pathan,1
35,2013-04-26,Kolkata Knight Riders,Eden Gardens,27,27,4,0,100.0,c EJG Morgan b R Bhatia,1
55,2013-05-09,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",42,32,6,0,131.25,c & b KK Cooper,2
59,2013-05-11,Sunrisers Hyderabad,"Punjab Cricket Association Stadium, Mohali",26,22,4,0,118.18,b DJG Sammy,1
63,2013-05-14,Royal Challengers Bangalore,M Chinnaswamy Stadium,85,54,10,3,157.41,not out,1
67,2013-05-16,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,42,26,5,2,161.54,c & b IK Pathan,1
69,2013-05-18,Mumbai Indians,Himachal Pradesh Cricket Association Stadium,5,7,1,0,71.43,b NM Coulter-Nile,1
