match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2016-04-09,Rising Pune Supergiants,Wankhede Stadium,7,5,1,0,140.0,lbw b I Sharma,2
5,2016-04-13,Kolkata Knight Riders,Eden Gardens,84,54,10,3,155.56,not out,1
9,2016-04-16,Gujarat Lions,Wankhede Stadium,7,9,1,0,77.78,c SB Jakati b DS Kulkarni,1
12,2016-04-18,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",5,8,0,0,62.5,"run out (MC Henriques, NV Ojha)",4
14,2016-04-20,Royal Challengers Bangalore,Wankhede Stadium,62,44,4,3,140.91,c AB de Villiers b Iqbal Abdulla,1
17,2016-04-23,Delhi Daredevils,Feroz Shah Kotla,65,48,7,1,135.42,"run out (P Negi, CH Morris, Q de Kock)",1
21,2016-04-25,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,2,0,0,0.0,c NS Naik b Sandeep Sharma,1
24,2016-04-28,Kolkata Knight Riders,Wankhede Stadium,68,49,8,2,138.78,not out,1
29,2016-05-01,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,85,60,8,3,141.67,not out,1
37,2016-05-08,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,5,3,1,0,166.67,b A Nehra,1
41,2016-05-11,Royal Challengers Bangalore,M Chinnaswamy Stadium,25,24,3,0,104.17,c AB de Villiers b VR Aaron,1
43,2016-05-13,Kings XI Punjab,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,15,24,1,0,62.5,b AR Patel,1
47,2016-05-15,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,31,21,1,3,147.62,c RR Pant b A Mishra,1
54,2016-05-21,Gujarat Lions,Green Park,30,17,4,2,176.47,c SB Jakati b DS Kulkarni,1
