innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,AM Rahane,49,6.4
1,Rajasthan Royals,2,DJM Short,53,7.5
1,Rajasthan Royals,3,BA Stokes,102,13.2
1,Rajasthan Royals,4,JC Buttler,175,19.2
2,Royal Challengers Bangalore,1,BB McCullum,4,1.4
2,Royal Challengers Bangalore,2,Q de Kock,81,8.6
2,Royal Challengers Bangalore,3,V Kohli,101,11.2
2,Royal Challengers Bangalore,4,AB de Villiers,114,13.3
2,Royal Challengers Bangalore,5,P Negi,126,15.1
2,Royal Challengers Bangalore,6,Washington Sundar,182,19.5
