innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rajasthan Royals,AM Rahane,36,20,6,1,180.0,c UT Yadav b CR Woakes,1
1,Rajasthan Royals,DJM Short,11,17,1,0,64.71,c Q de Kock b YS Chahal,2
1,Rajasthan Royals,SV Samson,92,45,2,10,204.44,not out,3
1,Rajasthan Royals,BA Stokes,27,21,2,1,128.57,b YS Chahal,4
1,Rajasthan Royals,JC Buttler,23,14,2,1,164.29,c V Kohli b CR Woakes,5
1,Rajasthan Royals,RA Tripathi,14,5,1,1,280.0,not out,6
2,Royal Challengers Bangalore,BB McCullum,4,4,1,0,100.0,c BA Stokes b K Gowtham,1
2,Royal Challengers Bangalore,Q de Kock,26,19,4,0,136.84,c JD Unadkat b DJM Short,2
2,Royal Challengers Bangalore,V Kohli,57,30,7,2,190.0,c DJM Short b S Gopal,3
2,Royal Challengers Bangalore,AB de Villiers,20,18,1,1,111.11,c JD Unadkat b S Gopal,4
2,Royal Challengers Bangalore,Mandeep Singh,47,25,6,1,188.0,not out,5
2,Royal Challengers Bangalore,P Negi,3,4,0,0,75.0,c JC Buttler b B Laughlin,6
2,Royal Challengers Bangalore,Washington Sundar,35,19,1,3,184.21,b BA Stokes,7
2,Royal Challengers Bangalore,CR Woakes,0,1,0,0,0.0,not out,8
