innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Capitals,Abishek Porel,18,9,3,1,200.0,c Mohammed Siraj b Arshad Khan,1
1,Delhi Capitals,KK Nair,31,18,2,2,172.22,c Arshad Khan b M Prasidh Krishna,2
1,Delhi Capitals,KL Rahul,28,14,4,1,200.0,lbw b M Prasidh Krishna,3
1,Delhi Capitals,AR Patel,39,32,1,2,121.88,c JC Buttler b M Prasidh Krishna,4
1,Delhi Capitals,T Stubbs,31,21,2,1,147.62,c M Prasidh Krishna b Mohammed Siraj,5
1,Delhi Capitals,Ashutosh Sharma,37,19,2,3,194.74,c MK Lomror b R Sai Kishore,6
1,Delhi Capitals,V Nigam,0,1,0,0,0.0,c JC Buttler b M Prasidh Krishna,7
1,Delhi Capitals,D Ferreira,1,3,0,0,33.33,c R Sai Kishore b I Sharma,8
1,Delhi Capitals,MA Starc,2,2,0,0,100.0,not out,9
1,Delhi Capitals,Kuldeep Yadav,4,1,1,0,400.0,not out,10
2,Gujarat Titans,B Sai Sudharsan,36,21,5,1,171.43,c T Stubbs b Kuldeep Yadav,1
2,Gujarat Titans,Shubman Gill,7,5,1,0,140.0,run out (KK Nair),2
2,Gujarat Titans,JC Buttler,97,54,11,4,179.63,not out,3
2,Gujarat Titans,SE Rutherford,43,34,1,3,126.47,c MA Starc b Mukesh Kumar,4
2,Gujarat Titans,R Tewatia,11,3,1,1,366.67,not out,5
