innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Capitals,1,Abishek Porel,18,9,KK Nair,1,1,23,10
1,Delhi Capitals,2,KL Rahul,28,14,KK Nair,7,4,35,18
1,Delhi Capitals,3,AR Patel,12,9,KK Nair,23,13,35,22
1,Delhi Capitals,4,T Stubbs,31,21,AR Patel,20,15,53,36
1,Delhi Capitals,5,Ashutosh Sharma,19,9,AR Patel,7,8,27,17
1,Delhi Capitals,6,V Nigam,0,1,Ashutosh Sharma,0,0,0,1
1,Delhi Capitals,7,D Ferreira,1,3,Ashutosh Sharma,15,5,18,8
1,Delhi Capitals,8,MA Starc,2,2,Ashutosh Sharma,3,5,8,7
1,Delhi Capitals,9,Kuldeep Yadav,4,1,MA Starc,0,0,4,1
2,Gujarat Titans,1,B Sai Sudharsan,7,5,Shubman Gill,7,5,14,10
2,Gujarat Titans,2,JC Buttler,30,19,B Sai Sudharsan,29,16,60,35
2,Gujarat Titans,3,SE Rutherford,43,34,JC Buttler,67,35,119,68
2,Gujarat Titans,4,R Tewatia,11,3,JC Buttler,0,0,11,3
