innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,10,4,Gujarat Titans,AR Patel,Rashid Khan,A Totre,wicket,struck down,False
1,14,6,Gujarat Titans,AR Patel,Rashid Khan,A Totre,wicket,struck down,False
