innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,MEK Hussey,68,9.1
1,Chennai Super Kings,2,SK Raina,137,14.4
1,Chennai Super Kings,3,MS Dhoni,173,17.3
1,Chennai Super Kings,4,JA Morkel,183,18.1
1,Chennai Super Kings,5,M Vijay,222,20.6
2,Delhi Daredevils,1,DA Warner,17,3.2
2,Delhi Daredevils,2,V Sehwag,22,4.4
2,Delhi Daredevils,3,LRPL Taylor,74,9.2
2,Delhi Daredevils,4,AD Russell,106,12.4
2,Delhi Daredevils,5,NV Ojha,117,14.2
2,Delhi Daredevils,6,DPMD Jayawardene,127,15.4
2,Delhi Daredevils,7,Y Venugopal Rao,127,15.5
2,Delhi Daredevils,8,Sunny Gupta,135,16.5
2,Delhi Daredevils,9,UT Yadav,136,17.3
2,Delhi Daredevils,10,VR Aaron,136,17.5
