match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2024-03-24,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",4.0,0,35,2,8.75,12,0,0
9,2024-03-28,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",3.0,0,29,0,9.67,8,0,0
14,2024-04-01,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,22,3,5.5,13,1,0
19,2024-04-06,Royal Challengers Bengaluru,"Sawai Mansingh Stadium, Jaipur",3.0,0,30,0,10.0,4,1,0
24,2024-04-10,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",2.0,0,8,0,4.0,7,0,0
27,2024-04-13,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,22,1,5.5,11,2,0
31,2024-04-16,Kolkata Knight Riders,"Eden Gardens, Kolkata",4.0,0,31,1,7.75,11,0,0
38,2024-04-22,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",4.0,0,32,2,8.0,9,3,0
44,2024-04-27,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,41,1,10.25,9,2,0
50,2024-05-02,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,33,0,8.25,8,1,0
56,2024-05-07,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4.0,0,48,1,12.0,8,0,0
61,2024-05-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2.2,0,24,0,10.29,6,1,0
65,2024-05-15,Punjab Kings,"Barsapara Cricket Stadium, Guwahati",3.0,0,27,1,9.0,7,0,0
71,2024-05-22,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",4.0,0,16,1,4.0,12,0,0
72,2024-05-24,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,45,3,11.25,7,2,0
