innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bangalore,death,27,3,30,5.4,2,11
1,Royal Challengers Bangalore,middle,63,2,54,7.0,5,18
1,Royal Challengers Bangalore,powerplay,30,2,36,5.0,3,18
2,Sunrisers Hyderabad,death,50,3,30,10.0,6,9
2,Sunrisers Hyderabad,middle,35,1,29,7.24,4,13
2,Sunrisers Hyderabad,powerplay,36,1,26,8.31,5,13
