innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,JR Philippe,32,31,4,0,103.23,c MK Pandey b Rashid Khan,1
1,Royal Challengers Bangalore,D Padikkal,5,8,1,0,62.5,b Sandeep Sharma,2
1,Royal Challengers Bangalore,V Kohli,7,7,0,0,100.0,c KS Williamson b Sandeep Sharma,3
1,Royal Challengers Bangalore,AB de Villiers,24,24,1,1,100.0,c Abhishek Sharma b S Nadeem,4
1,Royal Challengers Bangalore,Washington Sundar,21,18,2,0,116.67,c & b T Natarajan,5
1,Royal Challengers Bangalore,Gurkeerat Singh,15,24,1,0,62.5,not out,6
1,Royal Challengers Bangalore,CH Morris,3,4,0,0,75.0,c DA Warner b JO Holder,7
1,Royal Challengers Bangalore,I Udana,0,1,0,0,0.0,c KS Williamson b JO Holder,8
1,Royal Challengers Bangalore,Mohammed Siraj,2,3,0,0,66.67,not out,9
2,Sunrisers Hyderabad,DA Warner,8,5,0,1,160.0,c I Udana b Washington Sundar,1
2,Sunrisers Hyderabad,WP Saha,39,32,4,1,121.88,st AB de Villiers b YS Chahal,2
2,Sunrisers Hyderabad,MK Pandey,26,19,3,1,136.84,c CH Morris b YS Chahal,3
2,Sunrisers Hyderabad,KS Williamson,8,14,0,0,57.14,c V Kohli b I Udana,4
2,Sunrisers Hyderabad,Abhishek Sharma,8,5,0,1,160.0,c Gurkeerat Singh b Navdeep Saini,5
2,Sunrisers Hyderabad,JO Holder,26,10,1,3,260.0,not out,6
