innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,Shubman Gill,53,7.6
1,Kolkata Knight Riders,2,RA Tripathi,146,16.2
1,Kolkata Knight Riders,3,AD Russell,157,17.2
1,Kolkata Knight Riders,4,N Rana,160,18.3
1,Kolkata Knight Riders,5,EJG Morgan,160,18.4
1,Kolkata Knight Riders,6,Shakib Al Hasan,187,20.6
2,Sunrisers Hyderabad,1,DA Warner,10,2.3
2,Sunrisers Hyderabad,2,WP Saha,10,3.1
2,Sunrisers Hyderabad,3,JM Bairstow,102,13.6
2,Sunrisers Hyderabad,4,Mohammad Nabi,131,16.6
2,Sunrisers Hyderabad,5,V Shankar,150,18.6
