innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,9,1,Kolkata Knight Riders,N Rana,Rashid Khan,KN Ananthapadmanabhan,,upheld,False
2,12,2,Kolkata Knight Riders,JM Bairstow,CV Varun,Nitin Menon,,struck down,False
