innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,N Rana,80,56,9,4,142.86,c V Shankar b Mohammad Nabi,1
1,Kolkata Knight Riders,Shubman Gill,15,13,1,1,115.38,b Rashid Khan,2
1,Kolkata Knight Riders,RA Tripathi,53,29,5,2,182.76,c WP Saha b T Natarajan,3
1,Kolkata Knight Riders,AD Russell,5,5,1,0,100.0,c MK Pandey b Rashid Khan,4
1,Kolkata Knight Riders,EJG Morgan,2,3,0,0,66.67,c Abdul Samad b Mohammad Nabi,5
1,Kolkata Knight Riders,KD Karthik,22,9,2,1,244.44,not out,6
1,Kolkata Knight Riders,Shakib Al Hasan,3,5,0,0,60.0,c Abdul Samad b B Kumar,7
2,Sunrisers Hyderabad,WP Saha,7,6,0,1,116.67,b Shakib Al Hasan,1
2,Sunrisers Hyderabad,DA Warner,3,4,0,0,75.0,c KD Karthik b M Prasidh Krishna,2
2,Sunrisers Hyderabad,MK Pandey,61,44,2,3,138.64,not out,3
2,Sunrisers Hyderabad,JM Bairstow,55,40,5,3,137.5,c N Rana b PJ Cummins,4
2,Sunrisers Hyderabad,Mohammad Nabi,14,11,2,0,127.27,c EJG Morgan b M Prasidh Krishna,5
2,Sunrisers Hyderabad,V Shankar,11,7,0,1,157.14,c EJG Morgan b AD Russell,6
2,Sunrisers Hyderabad,Abdul Samad,19,8,0,2,237.5,not out,7
