match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2019-03-24,Delhi Capitals,Wankhede Stadium,4.0,0,41,1,10.25,7,1,0
7,2019-03-28,Royal Challengers Bangalore,M.Chinnaswamy Stadium,3.0,0,37,0,12.33,5,0,0
9,2019-03-30,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,3.0,0,39,0,13.0,4,3,0
15,2019-04-03,Chennai Super Kings,Wankhede Stadium,4.0,0,20,3,5.0,13,1,0
19,2019-04-06,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1.0,0,7,0,7.0,0,0,0
24,2019-04-10,Kings XI Punjab,Wankhede Stadium,4.0,0,57,2,14.25,5,3,0
27,2019-04-13,Rajasthan Royals,Wankhede Stadium,1.3,0,11,0,7.33,2,0,0
31,2019-04-15,Royal Challengers Bangalore,Wankhede Stadium,3.0,0,21,1,7.0,4,0,0
34,2019-04-18,Delhi Capitals,Arun Jaitley Stadium,2.0,0,17,1,8.5,7,0,0
36,2019-04-20,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,31,0,7.75,10,0,0
44,2019-04-26,Chennai Super Kings,MA Chidambaram Stadium,2.0,0,22,1,11.0,5,1,1
47,2019-04-28,Kolkata Knight Riders,Eden Gardens,3.0,0,31,1,10.33,8,3,0
51,2019-05-02,Sunrisers Hyderabad,Wankhede Stadium,2.0,0,20,2,10.0,4,0,0
56,2019-05-05,Kolkata Knight Riders,Wankhede Stadium,3.0,0,20,2,6.67,9,0,0
57,2019-05-07,Chennai Super Kings,MA Chidambaram Stadium,2.0,0,13,0,6.5,3,0,0
60,2019-05-12,Chennai Super Kings,Rajiv Gandhi International Stadium,1.0,0,3,0,3.0,4,1,0
