match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
17,2010-03-22,Kolkata Knight Riders,Brabourne Stadium,23,21,4,0,109.52,c SC Ganguly b M Kartik,1
21,2010-03-25,Chennai Super Kings,"Brabourne Stadium, Mumbai",56,34,5,3,164.71,c SK Raina b SB Jakati,1
25,2010-03-28,Deccan Chargers,Dr DY Patil Sports Academy,8,12,2,0,66.67,lbw b Jaskaran Singh,1
27,2010-03-30,Kings XI Punjab,Brabourne Stadium,50,40,6,0,125.0,c SE Marsh b RS Bopara,1
33,2010-04-03,Deccan Chargers,Brabourne Stadium,14,13,1,0,107.69,st AC Gilchrist b PP Ojha,1
37,2010-04-06,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",16,18,2,0,88.89,b T Thushara,1
41,2010-04-09,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2,4,0,0,50.0,b IK Pathan,1
56,2010-04-19,Kolkata Knight Riders,Eden Gardens,10,11,1,0,90.91,c WP Saha b SE Bond,2
57,2010-04-21,Royal Challengers Bangalore,Dr DY Patil Sports Academy,12,9,2,0,133.33,run out (V Kohli),1
60,2010-04-25,Chennai Super Kings,Dr DY Patil Sports Academy,0,8,0,0,0.0,c MS Dhoni b DE Bollinger,1
