innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Punjab Kings,Arshdeep Singh,4.0,0,37,3,9.25,5,0,1
1,Punjab Kings,Harpreet Brar,3.0,0,29,0,9.67,5,0,0
1,Punjab Kings,K Rabada,3.0,0,24,1,8.0,8,0,0
1,Punjab Kings,LS Livingstone,4.0,0,27,3,6.75,8,2,0
1,Punjab Kings,R Dhawan,2.0,0,17,0,8.5,2,0,0
1,Punjab Kings,RD Chahar,4.0,0,19,0,4.75,14,0,0
2,Delhi Capitals,A Nortje,4.0,0,29,1,7.25,11,1,1
2,Delhi Capitals,AR Patel,4.0,0,14,2,3.5,14,0,0
2,Delhi Capitals,KK Ahmed,4.0,0,43,0,10.75,8,0,0
2,Delhi Capitals,Kuldeep Yadav,3.0,0,14,2,4.67,9,0,0
2,Delhi Capitals,Lalit Yadav,1.0,0,6,0,6.0,4,1,0
2,Delhi Capitals,SN Thakur,4.0,0,36,4,9.0,10,3,0
