innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Capitals,1,DA Warner,0,1,SN Khan,0,0,0,1
1,Delhi Capitals,2,MR Marsh,19,12,SN Khan,32,16,51,28
1,Delhi Capitals,3,Lalit Yadav,24,21,MR Marsh,22,17,47,37
1,Delhi Capitals,4,MR Marsh,2,3,RR Pant,7,3,9,6
1,Delhi Capitals,5,MR Marsh,2,3,R Powell,2,6,5,9
1,Delhi Capitals,6,AR Patel,13,16,MR Marsh,18,13,37,29
1,Delhi Capitals,7,SN Thakur,3,4,AR Patel,2,3,5,7
1,Delhi Capitals,8,Kuldeep Yadav,2,2,AR Patel,2,1,5,3
2,Punjab Kings,1,JM Bairstow,28,15,S Dhawan,9,9,38,23
2,Punjab Kings,2,PBB Rajapaksa,4,5,S Dhawan,10,6,15,11
2,Punjab Kings,3,LS Livingstone,1,1,S Dhawan,0,1,1,2
2,Punjab Kings,4,LS Livingstone,1,1,MA Agarwal,0,2,1,3
2,Punjab Kings,5,JM Sharma,5,6,LS Livingstone,1,3,6,9
2,Punjab Kings,6,JM Sharma,5,7,Harpreet Brar,1,2,6,9
2,Punjab Kings,7,R Dhawan,4,13,JM Sharma,11,6,15,19
2,Punjab Kings,8,RD Chahar,17,15,JM Sharma,23,15,41,30
2,Punjab Kings,9,K Rabada,6,2,RD Chahar,0,0,8,2
2,Punjab Kings,10,RD Chahar,8,9,Arshdeep Singh,2,3,11,12
