innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,extras,total_runs,total_balls
1,Kolkata Knight Riders,1,AM Rahane,6,3,FH Allen,6,7,0,12,10
1,Kolkata Knight Riders,2,C Green,4,2,AM Rahane,0,0,0,4,2
1,Kolkata Knight Riders,3,AM Rahane,2,3,A Raghuvanshi,7,7,0,9,10
