innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kolkata Knight Riders,death,8,0,8,6.0,0,4
1,Kolkata Knight Riders,middle,5,2,7,4.29,1,5
1,Kolkata Knight Riders,powerplay,12,0,7,10.29,2,1
