innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Daredevils,PP Shaw,65,36,6,3,180.56,c S Kaul b Rashid Khan,1
1,Delhi Daredevils,GJ Maxwell,2,3,0,0,66.67,run out (),2
1,Delhi Daredevils,SS Iyer,44,36,3,2,122.22,c S Dhawan b S Kaul,3
1,Delhi Daredevils,RR Pant,18,19,1,0,94.74,lbw b Rashid Khan,4
1,Delhi Daredevils,NV Ojha,1,4,0,0,25.0,run out (),5
1,Delhi Daredevils,V Shankar,23,13,1,1,176.92,not out,6
1,Delhi Daredevils,DT Christian,7,9,0,0,77.78,not out,7
2,Sunrisers Hyderabad,AD Hales,45,31,3,3,145.16,b A Mishra,1
2,Sunrisers Hyderabad,S Dhawan,33,30,2,1,110.0,b A Mishra,2
2,Sunrisers Hyderabad,KS Williamson,32,30,0,1,106.67,not out,3
2,Sunrisers Hyderabad,MK Pandey,21,17,2,0,123.53,c PP Shaw b LE Plunkett,4
2,Sunrisers Hyderabad,YK Pathan,27,12,2,2,225.0,not out,5
