innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Daredevils,A Mishra,2.0,0,23,0,11.5,1,0,0
1,Delhi Daredevils,CJ Anderson,3.0,0,36,1,12.0,3,4,0
1,Delhi Daredevils,K Rabada,4.0,0,28,2,7.0,11,0,0
1,Delhi Daredevils,MN Samuels,2.0,0,22,0,11.0,3,0,0
1,Delhi Daredevils,Mohammed Shami,3.0,0,40,0,13.33,4,0,0
1,Delhi Daredevils,PJ Cummins,4.0,0,30,2,7.5,8,0,0
1,Delhi Daredevils,S Nadeem,2.0,0,28,0,14.0,3,0,0
2,Gujarat Lions,Ankit Soni,2.0,0,26,0,13.0,2,0,0
2,Gujarat Lions,Basil Thampi,4.0,0,40,1,10.0,8,3,0
2,Gujarat Lions,DR Smith,1.0,0,11,0,11.0,0,0,0
2,Gujarat Lions,JP Faulkner,2.3,0,35,0,14.0,2,1,0
2,Gujarat Lions,PJ Sangwan,4.0,0,43,1,10.75,9,1,0
2,Gujarat Lions,RA Jadeja,2.0,0,28,1,14.0,4,0,0
2,Gujarat Lions,SK Raina,2.0,0,24,0,12.0,3,0,0
