innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Gujarat Lions,DR Smith,9,4,2,0,225.0,run out (S Nadeem),1
1,Gujarat Lions,BB McCullum,1,3,0,0,33.33,c RR Pant b K Rabada,2
1,Gujarat Lions,SK Raina,77,43,5,4,179.07,run out (K Rabada),3
1,Gujarat Lions,KD Karthik,65,34,5,5,191.18,c CJ Anderson b PJ Cummins,4
1,Gujarat Lions,AJ Finch,27,19,4,0,142.11,c RR Pant b K Rabada,5
1,Gujarat Lions,Ishan Kishan,4,6,0,0,66.67,c SS Iyer b PJ Cummins,6
1,Gujarat Lions,RA Jadeja,18,7,0,2,257.14,not out,7
1,Gujarat Lions,JP Faulkner,1,3,0,0,33.33,c CR Brathwaite b CJ Anderson,8
1,Gujarat Lions,PJ Sangwan,1,1,0,0,100.0,not out,9
2,Delhi Daredevils,SV Samson,61,31,0,7,196.77,c JP Faulkner b RA Jadeja,1
2,Delhi Daredevils,KK Nair,12,11,2,0,109.09,c KD Karthik b PJ Sangwan,2
2,Delhi Daredevils,RR Pant,97,43,6,9,225.58,c KD Karthik b Basil Thampi,3
2,Delhi Daredevils,SS Iyer,14,8,0,2,175.0,not out,4
2,Delhi Daredevils,CJ Anderson,18,12,0,2,150.0,not out,5
