match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
29,2022-04-17,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",11,18,0,0,61.11,c RD Gaikwad b RA Jadeja,1
35,2022-04-23,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",25,25,2,1,100.0,c VR Iyer b UT Yadav,1
40,2022-04-27,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",68,38,11,1,178.95,b Umran Malik,1
43,2022-04-30,Royal Challengers Bangalore,"Brabourne Stadium, Mumbai",29,22,4,0,131.82,c RM Patidar b PWH de Silva,1
48,2022-05-03,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",21,17,3,1,123.53,c MA Agarwal b K Rabada,1
51,2022-05-06,Mumbai Indians,"Brabourne Stadium, Mumbai",55,40,6,2,137.5,c DR Sams b M Ashwin,1
57,2022-05-10,Lucknow Super Giants,"Maharashtra Cricket Association Stadium, Pune",5,11,1,0,45.45,c Avesh Khan b Mohsin Khan,1
62,2022-05-15,Chennai Super Kings,"Wankhede Stadium, Mumbai",67,57,8,1,117.54,not out,1
67,2022-05-19,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",31,22,4,1,140.91,run out (F du Plessis),1
71,2022-05-24,Rajasthan Royals,"Eden Gardens, Kolkata",0,2,0,0,0.0,c SV Samson b TA Boult,1
74,2022-05-29,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",5,7,1,0,71.43,b M Prasidh Krishna,1
