match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2018-04-08,Delhi Daredevils,Punjab Cricket Association IS Bindra Stadium,51,16,6,4,318.75,c Mohammed Shami b TA Boult,1
8,2018-04-13,Royal Challengers Bangalore,M.Chinnaswamy Stadium,47,30,2,4,156.67,c SN Khan b Washington Sundar,1
12,2018-04-15,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,37,22,7,0,168.18,c DJ Bravo b Harbhajan Singh,1
16,2018-04-19,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,18,21,3,0,85.71,lbw b Rashid Khan,1
18,2018-04-21,Kolkata Knight Riders,Eden Gardens,60,27,9,2,222.22,c TK Curran b SP Narine,1
22,2018-04-23,Delhi Daredevils,Arun Jaitley Stadium,23,15,3,1,153.33,c Avesh Khan b LE Plunkett,1
25,2018-04-26,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,32,26,4,1,123.08,b Rashid Khan,1
34,2018-05-04,Mumbai Indians,Holkar Cricket Stadium,24,20,1,2,120.0,c JP Duminy b M Markande,1
38,2018-05-06,Rajasthan Royals,Holkar Cricket Stadium,84,54,7,3,155.56,not out,1
40,2018-05-08,Rajasthan Royals,Sawai Mansingh Stadium,95,70,11,2,135.71,not out,1
44,2018-05-12,Kolkata Knight Riders,Holkar Cricket Stadium,66,29,2,7,227.59,b SP Narine,1
48,2018-05-14,Royal Challengers Bangalore,Holkar Cricket Stadium,21,15,0,3,140.0,c C de Grandhomme b UT Yadav,1
50,2018-05-16,Mumbai Indians,Wankhede Stadium,94,60,10,3,156.67,c BCJ Cutting b JJ Bumrah,1
56,2018-05-20,Chennai Super Kings,Maharashtra Cricket Association Stadium,7,11,1,0,63.64,b L Ngidi,1
