innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kochi Tuskers Kerala,BB McCullum,0,1,0,0,0.0,c RV Uthappa b AC Thomas,1
1,Kochi Tuskers Kerala,VVS Laxman,0,3,0,0,0.0,b WD Parnell,2
1,Kochi Tuskers Kerala,PA Patel,21,19,4,0,110.53,c GC Smith b WD Parnell,3
1,Kochi Tuskers Kerala,DPMD Jayawardene,2,3,0,0,66.67,c RV Uthappa b WD Parnell,4
1,Kochi Tuskers Kerala,BJ Hodge,39,36,2,2,108.33,c M Kartik b R Sharma,5
1,Kochi Tuskers Kerala,RA Jadeja,47,33,3,3,142.42,c WD Parnell b JD Ryder,6
1,Kochi Tuskers Kerala,RV Gomez,26,18,3,0,144.44,not out,7
1,Kochi Tuskers Kerala,R Vinay Kumar,1,1,0,0,100.0,"run out (WD Parnell, RV Uthappa)",8
1,Kochi Tuskers Kerala,S Sreesanth,1,6,0,0,16.67,"run out (RV Uthappa, NL McCullum)",9
1,Kochi Tuskers Kerala,RP Singh,0,1,0,0,0.0,not out,10
2,Pune Warriors,JD Ryder,17,10,3,0,170.0,c & b R Vinay Kumar,1
2,Pune Warriors,GC Smith,24,24,3,0,100.0,c RP Singh b RA Jadeja,2
2,Pune Warriors,M Manhas,12,19,1,0,63.16,c RA Jadeja b BJ Hodge,3
2,Pune Warriors,Yuvraj Singh,8,12,0,0,66.67,c PA Patel b BJ Hodge,4
2,Pune Warriors,RV Uthappa,31,13,3,2,238.46,b M Muralitharan,5
2,Pune Warriors,MD Mishra,37,21,2,2,176.19,not out,6
2,Pune Warriors,WD Parnell,1,5,0,0,20.0,"run out (RV Gomez, RA Jadeja)",7
2,Pune Warriors,R Sharma,10,9,0,1,111.11,not out,8
