innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kochi Tuskers Kerala,death,37,4,30,7.4,3,11
1,Kochi Tuskers Kerala,middle,74,0,54,8.22,7,21
1,Kochi Tuskers Kerala,powerplay,37,4,36,6.17,7,21
2,Pune Warriors,death,67,2,40,10.05,7,13
2,Pune Warriors,middle,45,3,39,6.92,5,14
2,Pune Warriors,powerplay,39,1,34,6.88,5,18
