match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
2,Delhi Daredevils,PA Patel,37,28,5,1,132.14,b R Sharma
2,Delhi Daredevils,NJ Maddinson,4,6,1,0,66.67,c KD Karthik b Mohammed Shami
2,Delhi Daredevils,V Kohli,49,38,2,3,128.95,not out
2,Delhi Daredevils,Yuvraj Singh,52,29,3,5,179.31,not out
5,Mumbai Indians,NJ Maddinson,12,8,2,0,150.0,b SL Malinga
5,Mumbai Indians,PA Patel,57,45,7,0,126.67,not out
5,Mumbai Indians,V Kohli,0,2,0,0,0.0,c Harbhajan Singh b Z Khan
5,Mumbai Indians,Yuvraj Singh,0,2,0,0,0.0,lbw b Z Khan
5,Mumbai Indians,AB de Villiers,45,48,3,1,93.75,not out
11,Kolkata Knight Riders,PA Patel,21,19,3,0,110.53,c CA Lynn b R Vinay Kumar
11,Kolkata Knight Riders,YV Takawale,40,28,8,0,142.86,lbw b JH Kallis
11,Kolkata Knight Riders,V Kohli,31,23,4,0,134.78,b SP Narine
11,Kolkata Knight Riders,Yuvraj Singh,31,34,2,1,91.18,c YK Pathan b UT Yadav
11,Kolkata Knight Riders,AB de Villiers,11,12,1,0,91.67,c CA Lynn b R Vinay Kumar
11,Kolkata Knight Riders,JA Morkel,6,5,0,0,120.0,not out
14,Rajasthan Royals,PA Patel,1,1,0,0,100.0,"run out (AM Rahane, SV Samson)"
14,Rajasthan Royals,YV Takawale,0,3,0,0,0.0,c SV Samson b STR Binny
14,Rajasthan Royals,V Kohli,21,25,3,0,84.0,c TG Southee b PV Tambe
14,Rajasthan Royals,Yuvraj Singh,3,7,0,0,42.86,c SPD Smith b KW Richardson
14,Rajasthan Royals,AB de Villiers,0,1,0,0,0.0,b KW Richardson
14,Rajasthan Royals,S Rana,3,8,0,0,37.5,b SR Watson
14,Rajasthan Royals,JA Morkel,7,13,1,0,53.85,c SPD Smith b PV Tambe
14,Rajasthan Royals,MA Starc,18,16,2,0,112.5,c STR Binny b R Bhatia
14,Rajasthan Royals,R Rampaul,13,13,0,1,100.0,c TG Southee b PV Tambe
14,Rajasthan Royals,AB Dinda,0,3,0,0,0.0,lbw b PV Tambe
18,Kings XI Punjab,CH Gayle,20,7,2,2,285.71,b Sandeep Sharma
18,Kings XI Punjab,PA Patel,2,7,0,0,28.57,c WP Saha b Sandeep Sharma
18,Kings XI Punjab,V Kohli,4,2,1,0,200.0,lbw b Sandeep Sharma
18,Kings XI Punjab,YV Takawale,0,7,0,0,0.0,c WP Saha b MG Johnson
18,Kings XI Punjab,AB de Villiers,17,15,2,0,113.33,c GJ Maxwell b R Dhawan
18,Kings XI Punjab,Yuvraj Singh,35,32,3,1,109.38,c DA Miller b R Dhawan
18,Kings XI Punjab,JA Morkel,15,14,0,1,107.14,b L Balaji
18,Kings XI Punjab,MA Starc,8,17,0,0,47.06,b MG Johnson
18,Kings XI Punjab,VR Aaron,11,15,0,0,73.33,not out
18,Kings XI Punjab,AB Dinda,2,5,0,0,40.0,not out
24,Sunrisers Hyderabad,CH Gayle,27,19,3,2,142.11,c DJG Sammy b KV Sharma
24,Sunrisers Hyderabad,PA Patel,3,5,0,0,60.0,b B Kumar
24,Sunrisers Hyderabad,V Kohli,0,5,0,0,0.0,c NV Ojha b B Kumar
24,Sunrisers Hyderabad,RR Rossouw,14,23,1,0,60.87,lbw b KV Sharma
24,Sunrisers Hyderabad,AB de Villiers,89,41,6,8,217.07,not out
24,Sunrisers Hyderabad,Yuvraj Singh,14,16,1,1,87.5,c MC Henriques b KV Sharma
24,Sunrisers Hyderabad,MA Starc,5,8,0,0,62.5,run out (AJ Finch)
24,Sunrisers Hyderabad,HV Patel,1,2,0,0,50.0,not out
27,Mumbai Indians,CH Gayle,38,24,3,3,158.33,b Harbhajan Singh
27,Mumbai Indians,PA Patel,26,19,5,0,136.84,b Harbhajan Singh
27,Mumbai Indians,V Kohli,35,28,2,2,125.0,c CJ Anderson b P Suyal
27,Mumbai Indians,AB de Villiers,9,7,2,0,128.57,b JJ Bumrah
27,Mumbai Indians,Yuvraj Singh,6,10,0,0,60.0,run out (KA Pollard)
27,Mumbai Indians,RR Rossouw,24,14,1,2,171.43,c RG Sharma b SL Malinga
27,Mumbai Indians,MA Starc,5,4,1,0,125.0,c KA Pollard b SL Malinga
27,Mumbai Indians,HV Patel,6,2,0,1,300.0,b JJ Bumrah
27,Mumbai Indians,VR Aaron,7,8,1,0,87.5,not out
27,Mumbai Indians,AB Dinda,2,4,0,0,50.0,not out
31,Kings XI Punjab,CH Gayle,4,7,1,0,57.14,c WP Saha b Sandeep Sharma
31,Kings XI Punjab,PA Patel,13,14,3,0,92.86,c Mandeep Singh b Sandeep Sharma
31,Kings XI Punjab,V Kohli,0,1,0,0,0.0,c WP Saha b Sandeep Sharma
31,Kings XI Punjab,S Rana,18,16,2,1,112.5,b AR Patel
31,Kings XI Punjab,AB de Villiers,53,26,1,5,203.85,c AR Patel b L Balaji
31,Kings XI Punjab,Yuvraj Singh,3,11,0,0,27.27,c V Sehwag b Shivam Sharma
31,Kings XI Punjab,JA Morkel,16,8,0,2,200.0,c GJ Bailey b Shivam Sharma
31,Kings XI Punjab,MA Starc,29,23,4,0,126.09,c DA Miller b L Balaji
31,Kings XI Punjab,HV Patel,6,3,1,0,200.0,c WP Saha b MG Johnson
31,Kings XI Punjab,VR Aaron,17,11,1,1,154.55,not out
31,Kings XI Punjab,YS Chahal,1,1,0,0,100.0,not out
35,Rajasthan Royals,V Kohli,4,9,1,0,44.44,c R Bhatia b KW Richardson
35,Rajasthan Royals,CH Gayle,19,25,3,0,76.0,c SV Samson b PV Tambe
35,Rajasthan Royals,VH Zol,16,14,3,0,114.29,c SR Watson b R Tewatia
35,Rajasthan Royals,AB de Villiers,58,32,1,5,181.25,c AM Rahane b JP Faulkner
35,Rajasthan Royals,Yuvraj Singh,83,38,7,7,218.42,lbw b KW Richardson
35,Rajasthan Royals,JA Morkel,1,1,0,0,100.0,not out
35,Rajasthan Royals,PA Patel,2,1,0,0,200.0,not out
38,Delhi Daredevils,CH Gayle,22,23,1,2,95.65,b R Shukla
38,Delhi Daredevils,PA Patel,29,28,4,0,103.57,c KD Karthik b Mohammed Shami
38,Delhi Daredevils,V Kohli,10,11,0,0,90.91,"run out (R Shukla, Q de Kock)"
38,Delhi Daredevils,AB de Villiers,33,17,4,1,194.12,b S Kaul
38,Delhi Daredevils,Yuvraj Singh,68,29,1,9,234.48,not out
38,Delhi Daredevils,S Rana,15,14,1,0,107.14,not out
42,Chennai Super Kings,CH Gayle,46,50,3,3,92.0,b R Ashwin
42,Chennai Super Kings,PA Patel,10,14,2,0,71.43,c SK Raina b R Ashwin
42,Chennai Super Kings,V Kohli,27,29,1,1,93.1,st MS Dhoni b RA Jadeja
42,Chennai Super Kings,AB de Villiers,28,14,1,3,200.0,c RA Jadeja b DJ Hussey
42,Chennai Super Kings,Yuvraj Singh,13,9,0,1,144.44,not out
42,Chennai Super Kings,S Rana,1,2,0,0,50.0,c BB McCullum b DJ Hussey
42,Chennai Super Kings,AN Ahmed,4,1,1,0,400.0,not out
46,Sunrisers Hyderabad,CH Gayle,14,20,1,0,70.0,c Parvez Rasool b KV Sharma
46,Sunrisers Hyderabad,PA Patel,4,4,1,0,100.0,lbw b B Kumar
46,Sunrisers Hyderabad,V Kohli,67,41,4,4,163.41,c DW Steyn b IK Pathan
46,Sunrisers Hyderabad,Yuvraj Singh,21,25,2,1,84.0,c DW Steyn b Parvez Rasool
46,Sunrisers Hyderabad,AB de Villiers,29,17,2,1,170.59,b B Kumar
46,Sunrisers Hyderabad,S Rana,12,7,2,0,171.43,not out
46,Sunrisers Hyderabad,MA Starc,6,6,1,0,100.0,run out (NV Ojha)
49,Kolkata Knight Riders,CH Gayle,6,9,1,0,66.67,lbw b UT Yadav
49,Kolkata Knight Riders,YV Takawale,45,36,5,1,125.0,b SP Narine
49,Kolkata Knight Riders,V Kohli,38,31,3,1,122.58,c M Morkel b SP Narine
49,Kolkata Knight Riders,Yuvraj Singh,22,12,1,2,183.33,c R Vinay Kumar b SP Narine
49,Kolkata Knight Riders,AB de Villiers,13,13,1,0,100.0,b SP Narine
49,Kolkata Knight Riders,S Rana,19,12,2,0,158.33,not out
49,Kolkata Knight Riders,MA Starc,12,8,1,0,150.0,not out
53,Chennai Super Kings,RR Rossouw,1,4,0,0,25.0,b A Nehra
53,Chennai Super Kings,YV Takawale,19,17,4,0,111.76,lbw b R Ashwin
53,Chennai Super Kings,VH Zol,13,12,0,1,108.33,b MM Sharma
53,Chennai Super Kings,V Kohli,73,49,2,5,148.98,b A Nehra
53,Chennai Super Kings,Yuvraj Singh,25,24,2,0,104.17,c SK Raina b RA Jadeja
53,Chennai Super Kings,AB de Villiers,10,6,2,0,166.67,b A Nehra
53,Chennai Super Kings,S Rana,5,6,0,0,83.33,not out
53,Chennai Super Kings,MA Starc,2,2,0,0,100.0,not out
