match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2017-04-06,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,4.0,0,36,1,9.0,4,0,0
10,2017-04-12,Sunrisers Hyderabad,Wankhede Stadium,3.0,0,22,1,7.33,8,3,0
12,2017-04-14,Royal Challengers Bangalore,M Chinnaswamy Stadium,2.0,0,9,1,4.5,3,0,0
16,2017-04-16,Gujarat Lions,Wankhede Stadium,1.0,0,15,0,15.0,1,0,0
22,2017-04-20,Kings XI Punjab,Holkar Cricket Stadium,2.0,0,18,0,9.0,3,0,0
25,2017-04-22,Delhi Daredevils,Wankhede Stadium,3.0,0,23,1,7.67,4,2,0
38,2017-05-01,Royal Challengers Bangalore,Wankhede Stadium,1.0,0,5,0,5.0,2,0,0
45,2017-05-06,Delhi Daredevils,Feroz Shah Kotla,1.0,0,2,0,2.0,4,0,0
48,2017-05-08,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",1.0,0,13,0,13.0,1,0,0
51,2017-05-11,Kings XI Punjab,Wankhede Stadium,2.0,0,29,0,14.5,3,1,0
54,2017-05-13,Kolkata Knight Riders,Eden Gardens,4.0,0,22,2,5.5,9,0,0
57,2017-05-16,Rising Pune Supergiant,Wankhede Stadium,1.0,0,15,0,15.0,0,0,0
59,2017-05-19,Kolkata Knight Riders,M Chinnaswamy Stadium,1.0,0,4,0,4.0,3,0,0
