match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2019-03-25,Kings XI Punjab,Sawai Mansingh Stadium,4.0,0,30,1,7.5,10,3,0
8,2019-03-29,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,3.0,0,40,0,13.33,3,1,0
12,2019-03-31,Chennai Super Kings,MA Chidambaram Stadium,4.0,0,37,1,9.25,12,1,1
14,2019-04-02,Royal Challengers Bangalore,Sawai Mansingh Stadium,3.0,0,26,0,8.67,7,1,0
21,2019-04-07,Kolkata Knight Riders,Sawai Mansingh Stadium,3.0,0,31,0,10.33,7,1,0
25,2019-04-11,Chennai Super Kings,Sawai Mansingh Stadium,3.0,1,14,1,4.67,11,0,0
27,2019-04-13,Mumbai Indians,Wankhede Stadium,4.0,0,38,1,9.5,6,0,0
32,2019-04-16,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,4.0,0,37,1,9.25,10,0,0
36,2019-04-20,Mumbai Indians,Sawai Mansingh Stadium,3.0,0,31,0,10.33,6,1,0
40,2019-04-22,Delhi Capitals,Sawai Mansingh Stadium,4.0,0,51,1,12.75,4,0,0
