match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2026-03-31,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2.0,0,15,0,7.5,6,0,0
9,2026-04-04,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",4.0,0,48,1,12.0,10,1,0
14,2026-04-08,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4.0,0,52,1,13.0,8,4,0
19,2026-04-12,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,19,1,4.75,11,1,0
25,2026-04-17,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",4.0,0,23,2,5.75,14,0,0
30,2026-04-20,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",4.0,0,25,1,6.25,9,0,0
34,2026-04-24,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",3.0,0,25,1,8.33,8,0,0
37,2026-04-26,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,23,1,5.75,14,0,0
42,2026-04-30,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",4.0,0,38,1,9.5,11,0,0
46,2026-05-03,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",4.0,0,28,2,7.0,11,1,0
52,2026-05-09,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",4.0,0,55,1,13.75,8,2,0
56,2026-05-12,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",3.0,1,11,1,3.67,13,0,0
60,2026-05-16,Kolkata Knight Riders,"Eden Gardens, Kolkata",4.0,0,50,1,12.5,8,3,0
66,2026-05-21,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",3.0,0,26,3,8.67,10,0,0
