match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2016-04-13,Mumbai Indians,Eden Gardens,9,6,1,0,150.0,not out,5
13,2016-04-19,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",12,6,2,0,200.0,not out,6
20,2016-04-24,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,36,27,2,2,133.33,lbw b R Bhatia,5
24,2016-04-28,Mumbai Indians,Wankhede Stadium,19,8,4,0,237.5,not out,7
26,2016-04-30,Delhi Daredevils,Feroz Shah Kotla,10,9,1,0,111.11,c A Mishra b CR Brathwaite,4
30,2016-05-02,Royal Challengers Bangalore,M Chinnaswamy Stadium,60,29,6,3,206.9,not out,5
32,2016-05-04,Kings XI Punjab,Eden Gardens,19,16,0,1,118.75,not out,3
38,2016-05-08,Gujarat Lions,Eden Gardens,63,41,7,1,153.66,not out,6
45,2016-05-14,Rising Pune Supergiants,Eden Gardens,37,18,4,3,205.56,not out,4
48,2016-05-16,Royal Challengers Bangalore,Eden Gardens,6,12,0,0,50.0,st KL Rahul b YS Chahal,4
51,2016-05-19,Gujarat Lions,Green Park,36,36,3,1,100.0,c SK Raina b DS Kulkarni,5
55,2016-05-22,Sunrisers Hyderabad,Eden Gardens,52,34,3,2,152.94,not out,5
58,2016-05-25,Sunrisers Hyderabad,Feroz Shah Kotla,2,6,0,0,33.33,c B Kumar b MC Henriques,5
