match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2013-04-06,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",10,7,1,0,142.86,c RT Ponting b MG Johnson,3
16,2013-04-13,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",30,22,5,0,136.36,c M Kartik b J Syed Mohammad,3
19,2013-04-15,Pune Warriors,"MA Chidambaram Stadium, Chepauk",8,10,1,0,80.0,c TL Suman b B Kumar,3
24,2013-04-18,Delhi Daredevils,Feroz Shah Kotla,30,32,5,0,93.75,c KM Jadhav b IK Pathan,3
26,2013-04-20,Kolkata Knight Riders,Eden Gardens,7,8,1,0,87.5,c SP Narine b YK Pathan,4
30,2013-04-22,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",51,35,4,2,145.71,lbw b JP Faulkner,3
34,2013-04-25,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",16,13,1,0,123.08,c DJG Sammy b A Mishra,3
38,2013-04-28,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",44,25,4,1,176.0,"run out (DB Das, L Balaji)",3
42,2013-04-30,Pune Warriors,Subrata Roy Sahara Stadium,63,50,5,1,126.0,not out,3
45,2013-05-02,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",100,53,7,6,188.68,not out,3
49,2013-05-05,Mumbai Indians,Wankhede Stadium,0,1,0,0,0.0,c KA Pollard b MG Johnson,3
54,2013-05-08,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",99,52,11,3,190.38,not out,3
61,2013-05-12,Rajasthan Royals,Sawai Mansingh Stadium,1,2,0,0,50.0,c SV Samson b KK Cooper,3
64,2013-05-14,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",7,11,0,0,63.64,c DA Warner b RE van der Merwe,3
70,2013-05-18,Royal Challengers Bangalore,M Chinnaswamy Stadium,0,1,0,0,0.0,c R Vinay Kumar b Z Khan,3
73,2013-05-21,Mumbai Indians,Feroz Shah Kotla,82,42,5,5,195.24,not out,3
76,2013-05-26,Mumbai Indians,Eden Gardens,0,1,0,0,0.0,c DR Smith b SL Malinga,3
