innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,C Sakariya,4.0,0,33,0,8.25,5,0,0
1,Rajasthan Royals,CH Morris,3.0,0,27,1,9.0,7,1,0
1,Rajasthan Royals,JD Unadkat,4.0,0,15,3,3.75,15,0,0
1,Rajasthan Royals,Mustafizur Rahman,4.0,0,29,2,7.25,11,2,0
1,Rajasthan Royals,R Parag,2.0,0,16,0,8.0,3,1,0
1,Rajasthan Royals,R Tewatia,3.0,0,27,0,9.0,6,0,0
2,Delhi Capitals,Avesh Khan,4.0,0,32,3,8.0,10,0,0
2,Delhi Capitals,CR Woakes,4.0,0,22,2,5.5,12,0,0
2,Delhi Capitals,K Rabada,4.0,0,30,2,7.5,12,0,0
2,Delhi Capitals,MP Stoinis,1.0,0,15,0,15.0,0,0,0
2,Delhi Capitals,R Ashwin,3.0,0,14,0,4.67,5,0,0
2,Delhi Capitals,TK Curran,3.4,0,35,0,9.55,6,1,0
