match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2017-04-06,Mumbai Indians,Maharashtra Cricket Association Stadium,12,12,1,0,100.0,not out,5
4,2017-04-08,Kings XI Punjab,Holkar Cricket Stadium,5,11,0,0,45.45,c & b Swapnil Singh,5
9,2017-04-11,Delhi Daredevils,Maharashtra Cricket Association Stadium,11,14,0,1,78.57,c KK Nair b A Mishra,6
13,2017-04-14,Gujarat Lions,Saurashtra Cricket Association Stadium,5,8,0,0,62.5,lbw b RA Jadeja,6
17,2017-04-16,Royal Challengers Bangalore,M Chinnaswamy Stadium,28,25,3,1,112.0,b SR Watson,4
24,2017-04-22,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,61,34,5,3,179.41,not out,4
28,2017-04-24,Mumbai Indians,Wankhede Stadium,7,11,0,0,63.64,b JJ Bumrah,4
30,2017-04-26,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,23,11,1,2,209.09,st RV Uthappa b Kuldeep Yadav,4
34,2017-04-29,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,21,17,1,1,123.53,not out,5
39,2017-05-01,Gujarat Lions,Maharashtra Cricket Association Stadium,26,33,1,1,78.79,c BB McCullum b Basil Thampi,6
41,2017-05-03,Kolkata Knight Riders,Eden Gardens,5,9,0,0,55.56,c SP Jackson b Kuldeep Yadav,6
44,2017-05-06,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",31,21,2,2,147.62,c NV Ojha b S Kaul,5
52,2017-05-12,Delhi Daredevils,Feroz Shah Kotla,5,5,0,0,100.0,run out (Mohammed Shami),6
57,2017-05-16,Mumbai Indians,Wankhede Stadium,40,26,0,5,153.85,not out,5
60,2017-05-21,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",10,13,1,0,76.92,c PA Patel b JJ Bumrah,4
