match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2013-04-04,Mumbai Indians,M Chinnaswamy Stadium,24,14,4,1,171.43,lbw b JJ Bumrah,3
7,2013-04-07,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",46,44,5,1,104.55,c & b A Ashish Reddy,3
9,2013-04-09,Sunrisers Hyderabad,M Chinnaswamy Stadium,93,47,11,4,197.87,not out,3
12,2013-04-11,Kolkata Knight Riders,M Chinnaswamy Stadium,35,27,4,2,129.63,c EJG Morgan b L Balaji,3
16,2013-04-13,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",58,47,2,2,123.4,c MS Dhoni b CH Morris,3
21,2013-04-16,Delhi Daredevils,M Chinnaswamy Stadium,65,50,7,1,130.0,c DPMD Jayawardene b UT Yadav,3
27,2013-04-20,Rajasthan Royals,M Chinnaswamy Stadium,1,4,0,0,25.0,b JP Faulkner,3
31,2013-04-23,Pune Warriors,M Chinnaswamy Stadium,11,9,0,1,122.22,run out (AB Dinda),3
37,2013-04-27,Mumbai Indians,Wankhede Stadium,1,4,0,0,25.0,c KD Karthik b DS Kulkarni,3
40,2013-04-29,Rajasthan Royals,Sawai Mansingh Stadium,32,35,3,0,91.43,c JP Faulkner b SR Watson,3
46,2013-05-02,Pune Warriors,Subrata Roy Sahara Stadium,25,18,3,0,138.89,b AB Dinda,3
51,2013-05-06,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",14,14,1,0,100.0,c SE Marsh b P Awana,3
57,2013-05-10,Delhi Daredevils,Feroz Shah Kotla,99,58,10,4,170.69,"run out (BJ Rohrer, KM Jadhav)",3
60,2013-05-12,Kolkata Knight Riders,JSCA International Stadium Complex,17,14,2,0,121.43,b JH Kallis,3
63,2013-05-14,Kings XI Punjab,M Chinnaswamy Stadium,57,43,6,2,132.56,lbw b Azhar Mahmood,3
70,2013-05-18,Chennai Super Kings,M Chinnaswamy Stadium,56,29,6,4,193.1,not out,1
