innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,CA Lynn,27,17,SP Narine,26,15,53,32
1,Kolkata Knight Riders,2,RV Uthappa,24,16,SP Narine,49,21,75,37
1,Kolkata Knight Riders,3,AD Russell,1,1,RV Uthappa,0,1,1,2
1,Kolkata Knight Riders,4,KD Karthik,44,18,AD Russell,30,13,76,31
1,Kolkata Knight Riders,5,N Rana,11,4,KD Karthik,1,1,13,5
1,Kolkata Knight Riders,6,KD Karthik,5,4,Shubman Gill,7,5,12,9
1,Kolkata Knight Riders,7,Shubman Gill,9,3,JPR Scantlebury-Searles,6,1,15,4
2,Kings XI Punjab,1,KL Rahul,35,17,CH Gayle,21,17,57,34
2,Kings XI Punjab,2,MA Agarwal,0,1,KL Rahul,0,0,0,1
2,Kings XI Punjab,3,KL Rahul,18,7,KK Nair,3,6,22,13
2,Kings XI Punjab,4,KL Rahul,13,5,AJ Finch,1,1,14,6
2,Kings XI Punjab,5,AJ Finch,6,7,AR Patel,19,11,26,18
2,Kings XI Punjab,6,AJ Finch,27,12,R Ashwin,10,8,37,20
2,Kings XI Punjab,7,AJ Tye,14,10,R Ashwin,35,13,53,23
2,Kings XI Punjab,8,BB Sran,1,1,R Ashwin,0,1,1,2
2,Kings XI Punjab,9,MM Sharma,4,3,BB Sran,0,0,4,3
