innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,CA Lynn,53,6.2
1,Kolkata Knight Riders,2,SP Narine,128,12.3
1,Kolkata Knight Riders,3,RV Uthappa,129,12.5
1,Kolkata Knight Riders,4,AD Russell,205,17.6
1,Kolkata Knight Riders,5,N Rana,218,18.5
1,Kolkata Knight Riders,6,KD Karthik,230,20.2
2,Kings XI Punjab,1,CH Gayle,57,6.4
2,Kings XI Punjab,2,MA Agarwal,57,6.5
2,Kings XI Punjab,3,KK Nair,79,8.6
2,Kings XI Punjab,4,KL Rahul,93,9.6
2,Kings XI Punjab,5,AR Patel,119,12.6
2,Kings XI Punjab,6,AJ Finch,156,16.2
2,Kings XI Punjab,7,AJ Tye,209,20.1
2,Kings XI Punjab,8,R Ashwin,210,20.3
