innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kings XI Punjab,AJ Tye,4.0,0,41,4,10.25,7,2,0
1,Kings XI Punjab,AR Patel,4.0,0,52,0,13.0,4,1,0
1,Kings XI Punjab,BB Sran,3.0,0,48,1,16.0,5,0,0
1,Kings XI Punjab,MM Sharma,4.0,0,40,1,10.0,8,1,0
1,Kings XI Punjab,Mujeeb Ur Rahman,2.2,0,28,0,12.0,4,0,0
1,Kings XI Punjab,R Ashwin,2.4,0,36,0,13.5,3,1,0
2,Kolkata Knight Riders,AD Russell,4.0,0,41,3,10.25,9,0,0
2,Kolkata Knight Riders,JPR Scantlebury-Searles,4.0,0,52,1,13.0,4,3,0
2,Kolkata Knight Riders,Kuldeep Yadav,2.0,0,29,1,14.5,2,1,0
2,Kolkata Knight Riders,M Prasidh Krishna,4.0,0,31,2,7.75,10,2,0
2,Kolkata Knight Riders,PP Chawla,2.0,0,16,0,8.0,1,0,0
2,Kolkata Knight Riders,SP Narine,4.0,0,44,1,11.0,6,0,0
