innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,S Dhawan,63,7.4
1,Sunrisers Hyderabad,2,MC Henriques,97,10.5
1,Sunrisers Hyderabad,3,DA Warner,125,14.3
1,Sunrisers Hyderabad,4,DJ Hooda,147,16.6
1,Sunrisers Hyderabad,5,Yuvraj Singh,148,17.1
1,Sunrisers Hyderabad,6,NV Ojha,158,18.1
1,Sunrisers Hyderabad,7,Bipul Sharma,174,19.4
2,Royal Challengers Bangalore,1,CH Gayle,114,11.3
2,Royal Challengers Bangalore,2,V Kohli,140,13.5
2,Royal Challengers Bangalore,3,AB de Villiers,148,14.5
2,Royal Challengers Bangalore,4,KL Rahul,160,16.3
2,Royal Challengers Bangalore,5,SR Watson,164,17.3
2,Royal Challengers Bangalore,6,STR Binny,180,19.1
2,Royal Challengers Bangalore,7,CJ Jordan,194,20.3
