innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Sunrisers Hyderabad,death,68,4,30,13.6,10,9
1,Sunrisers Hyderabad,middle,81,3,54,9.0,11,14
1,Sunrisers Hyderabad,powerplay,59,0,36,9.83,9,13
2,Royal Challengers Bangalore,death,42,4,30,8.4,4,8
2,Royal Challengers Bangalore,middle,99,3,54,11.0,13,13
2,Royal Challengers Bangalore,powerplay,59,0,36,9.83,8,15
