innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,AD Russell,3.0,0,22,2,7.33,2,1,0
1,Kolkata Knight Riders,AS Roy,3.0,0,27,0,9.0,4,0,0
1,Kolkata Knight Riders,Harshit Rana,2.0,0,27,0,13.5,3,0,0
1,Kolkata Knight Riders,SP Narine,4.0,0,20,1,5.0,12,0,0
1,Kolkata Knight Riders,Shivam Mavi,4.0,0,50,1,12.5,10,1,0
1,Kolkata Knight Riders,TG Southee,4.0,0,28,1,7.0,11,0,0
2,Lucknow Super Giants,Avesh Khan,3.0,1,19,3,6.33,11,2,0
2,Lucknow Super Giants,JO Holder,2.3,0,31,3,12.4,4,0,0
2,Lucknow Super Giants,Mohsin Khan,3.0,1,6,1,2.0,14,0,0
2,Lucknow Super Giants,PVD Chameera,3.0,0,14,1,4.67,11,0,0
2,Lucknow Super Giants,Ravi Bishnoi,3.0,0,30,1,10.0,8,0,0
