innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Lucknow Super Giants,1,Q de Kock,2,5,KL Rahul,0,0,2,5
1,Lucknow Super Giants,2,Q de Kock,48,24,DJ Hooda,23,15,71,39
1,Lucknow Super Giants,3,KH Pandya,15,20,DJ Hooda,18,12,34,32
1,Lucknow Super Giants,4,A Badoni,5,6,KH Pandya,10,7,15,13
1,Lucknow Super Giants,5,MP Stoinis,28,14,A Badoni,8,9,38,23
1,Lucknow Super Giants,6,JO Holder,13,4,A Badoni,2,2,15,6
1,Lucknow Super Giants,7,PVD Chameera,0,1,A Badoni,0,1,1,2
1,Lucknow Super Giants,8,PVD Chameera,0,1,A Badoni,0,1,1,2
2,Kolkata Knight Riders,1,B Indrajith,0,6,AJ Finch,0,0,0,6
2,Kolkata Knight Riders,2,AJ Finch,4,7,SS Iyer,6,9,11,16
2,Kolkata Knight Riders,3,N Rana,1,5,AJ Finch,10,7,12,12
2,Kolkata Knight Riders,4,RK Singh,1,1,N Rana,1,6,2,7
2,Kolkata Knight Riders,5,AD Russell,39,17,RK Singh,5,9,44,26
2,Kolkata Knight Riders,6,SP Narine,10,5,AD Russell,6,2,16,7
2,Kolkata Knight Riders,7,AS Roy,0,2,SP Narine,0,0,0,2
2,Kolkata Knight Riders,8,Shivam Mavi,1,2,SP Narine,12,7,14,9
2,Kolkata Knight Riders,9,TG Southee,0,1,Shivam Mavi,0,0,0,1
2,Kolkata Knight Riders,10,Harshit Rana,2,1,Shivam Mavi,0,0,2,1
