match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
28,2020-10-12,Royal Challengers Bangalore,Sharjah Cricket Stadium,2,3,0,0,66.67,not out,11
46,2020-10-26,Kings XI Punjab,Sharjah Cricket Stadium,0,1,0,0,0.0,not out,11
