innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,G Gambhir,0,8,JH Kallis,3,2,4,10
1,Kolkata Knight Riders,2,MK Pandey,64,53,JH Kallis,61,39,131,92
1,Kolkata Knight Riders,3,JH Kallis,8,4,RV Uthappa,1,2,9,6
1,Kolkata Knight Riders,4,YK Pathan,1,1,JH Kallis,0,1,1,2
1,Kolkata Knight Riders,5,YK Pathan,2,2,Shakib Al Hasan,1,2,4,4
1,Kolkata Knight Riders,6,SA Yadav,13,5,YK Pathan,1,1,14,6
2,Mumbai Indians,1,MEK Hussey,3,13,AP Tare,21,15,24,28
2,Mumbai Indians,2,AT Rayudu,13,12,AP Tare,3,7,16,19
2,Mumbai Indians,3,AT Rayudu,30,25,RG Sharma,27,20,61,45
2,Mumbai Indians,4,AT Rayudu,5,3,KA Pollard,0,2,5,5
2,Mumbai Indians,5,CJ Anderson,2,8,KA Pollard,4,4,7,12
2,Mumbai Indians,6,Harbhajan Singh,0,2,KA Pollard,0,0,0,2
2,Mumbai Indians,7,CM Gautam,7,7,KA Pollard,2,2,9,9
2,Mumbai Indians,8,CM Gautam,7,7,KA Pollard,2,2,9,9
