match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2020-09-21,Sunrisers Hyderabad,Dubai International Cricket Stadium,14,13,0,0,107.69,c Rashid Khan b T Natarajan,3
6,2020-09-24,Kings XI Punjab,Dubai International Cricket Stadium,1,5,0,0,20.0,c Ravi Bishnoi b SS Cottrell,4
10,2020-09-28,Mumbai Indians,Dubai International Cricket Stadium,3,11,0,0,27.27,c RG Sharma b RD Chahar,3
15,2020-10-03,Rajasthan Royals,Sheikh Zayed Stadium,72,53,7,2,135.85,not out,3
19,2020-10-05,Delhi Capitals,Dubai International Cricket Stadium,43,39,2,1,110.26,c RR Pant b K Rabada,3
25,2020-10-10,Chennai Super Kings,Dubai International Cricket Stadium,90,52,4,4,173.08,not out,3
28,2020-10-12,Kolkata Knight Riders,Sharjah Cricket Stadium,33,28,1,0,117.86,not out,3
31,2020-10-15,Kings XI Punjab,Sharjah Cricket Stadium,48,39,3,0,123.08,c KL Rahul b Mohammed Shami,3
33,2020-10-17,Rajasthan Royals,Dubai International Cricket Stadium,43,32,1,2,134.38,c R Tewatia b Kartik Tyagi,3
39,2020-10-21,Kolkata Knight Riders,Sheikh Zayed Stadium,18,17,2,0,105.88,not out,4
44,2020-10-25,Chennai Super Kings,Dubai International Cricket Stadium,50,43,1,1,116.28,c F du Plessis b SM Curran,3
48,2020-10-28,Mumbai Indians,Sheikh Zayed Stadium,9,14,0,0,64.29,c SS Tiwary b JJ Bumrah,3
52,2020-10-31,Sunrisers Hyderabad,Sharjah Cricket Stadium,7,7,0,0,100.0,c KS Williamson b Sandeep Sharma,3
55,2020-11-02,Delhi Capitals,Sheikh Zayed Stadium,29,24,2,1,120.83,c MP Stoinis b R Ashwin,3
58,2020-11-06,Sunrisers Hyderabad,Sheikh Zayed Stadium,6,7,0,0,85.71,c SP Goswami b JO Holder,1
