match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2023-03-31,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",12,12,0,1,100.0,b J Little,5
6,2023-04-03,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",27,14,2,2,192.86,not out,6
12,2023-04-08,Mumbai Indians,"Wankhede Stadium, Mumbai",20,16,3,0,125.0,not out,5
17,2023-04-12,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,0,0,50.0,c SO Hetmyer b YS Chahal,6
24,2023-04-17,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",14,6,1,1,233.33,c KD Karthik b Vijaykumar Vyshak,5
29,2023-04-21,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",9,9,1,0,100.0,b M Markande,4
37,2023-04-27,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",0,2,0,0,0.0,c JO Holder b R Ashwin,5
49,2023-05-06,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",12,11,0,1,109.09,c R Goyal b T Stubbs,4
55,2023-05-10,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",23,17,1,1,135.29,c RV Patel b KK Ahmed,6
61,2023-05-14,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",4,7,0,0,57.14,b SP Narine,4
71,2023-05-23,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",17,9,1,1,188.89,c MD Shanaka b Rashid Khan,5
74,2023-05-29,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",19,8,1,2,237.5,c & b MM Sharma,5
