innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,DA Warner,2,2,S Dhawan,10,10,12,12
1,Sunrisers Hyderabad,2,DA Warner,26,25,MC Henriques,31,21,59,46
1,Sunrisers Hyderabad,3,DA Warner,0,1,Yuvraj Singh,0,0,0,1
1,Sunrisers Hyderabad,4,DJ Hooda,21,13,Yuvraj Singh,28,23,49,36
1,Sunrisers Hyderabad,5,Yuvraj Singh,4,1,BCJ Cutting,0,1,4,2
1,Sunrisers Hyderabad,6,NV Ojha,7,8,Yuvraj Singh,12,6,21,14
1,Sunrisers Hyderabad,7,B Kumar,1,1,NV Ojha,0,1,2,2
1,Sunrisers Hyderabad,8,Bipul Sharma,14,5,B Kumar,0,1,14,6
1,Sunrisers Hyderabad,9,Bipul Sharma,0,1,BB Sran,0,0,1,1
2,Kolkata Knight Riders,1,RV Uthappa,11,7,G Gambhir,4,4,15,11
2,Kolkata Knight Riders,2,C Munro,16,17,G Gambhir,18,14,38,31
2,Kolkata Knight Riders,3,G Gambhir,6,10,MK Pandey,2,3,10,13
2,Kolkata Knight Riders,4,MK Pandey,4,4,YK Pathan,2,6,6,10
2,Kolkata Knight Riders,5,MK Pandey,23,15,SA Yadav,23,15,46,30
2,Kolkata Knight Riders,6,MK Pandey,7,6,R Sathish,2,3,10,9
2,Kolkata Knight Riders,7,R Sathish,6,6,JO Holder,6,6,14,12
2,Kolkata Knight Riders,8,SP Narine,1,2,JO Holder,0,1,1,3
2,Kolkata Knight Riders,9,SP Narine,0,1,M Morkel,0,0,0,1
