innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Sunrisers Hyderabad,DA Warner,28,28,3,0,100.0,b Kuldeep Yadav,1
1,Sunrisers Hyderabad,S Dhawan,10,10,2,0,100.0,b M Morkel,2
1,Sunrisers Hyderabad,MC Henriques,31,21,1,2,147.62,c & b Kuldeep Yadav,3
1,Sunrisers Hyderabad,Yuvraj Singh,44,30,8,1,146.67,b JO Holder,4
1,Sunrisers Hyderabad,DJ Hooda,21,13,0,2,161.54,run out (Kuldeep Yadav),5
1,Sunrisers Hyderabad,BCJ Cutting,0,1,0,0,0.0,st RV Uthappa b Kuldeep Yadav,6
1,Sunrisers Hyderabad,NV Ojha,7,9,0,0,77.78,c RV Uthappa b JO Holder,7
1,Sunrisers Hyderabad,B Kumar,1,2,0,0,50.0,c MK Pandey b M Morkel,8
1,Sunrisers Hyderabad,Bipul Sharma,14,6,0,2,233.33,not out,9
2,Kolkata Knight Riders,RV Uthappa,11,7,1,0,157.14,c MC Henriques b BB Sran,1
2,Kolkata Knight Riders,G Gambhir,28,28,2,1,100.0,c V Shankar b BCJ Cutting,2
2,Kolkata Knight Riders,C Munro,16,17,1,0,94.12,run out (Yuvraj Singh),3
2,Kolkata Knight Riders,MK Pandey,36,28,2,1,128.57,c DJ Hooda b B Kumar,4
2,Kolkata Knight Riders,YK Pathan,2,6,0,0,33.33,c B Kumar b MC Henriques,5
2,Kolkata Knight Riders,SA Yadav,23,15,1,1,153.33,c S Dhawan b MC Henriques,6
2,Kolkata Knight Riders,R Sathish,8,9,0,0,88.89,b B Kumar,7
2,Kolkata Knight Riders,JO Holder,6,7,1,0,85.71,c BCJ Cutting b B Kumar,8
2,Kolkata Knight Riders,SP Narine,1,3,0,0,33.33,not out,9
