match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2010-03-13,Mumbai Indians,Brabourne Stadium,100,37,9,8,270.27,run out (R Sathish),5
6,2010-03-15,Delhi Daredevils,"Sardar Patel Stadium, Motera",0,5,0,0,0.0,c AB de Villiers b MF Maharoof,4
10,2010-03-18,Royal Challengers Bangalore,M Chinnaswamy Stadium,26,24,1,2,108.33,run out (V Kohli),5
13,2010-03-20,Kolkata Knight Riders,"Sardar Patel Stadium, Motera",15,14,2,0,107.14,c BJ Hodge b AB Dinda,5
19,2010-03-24,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",28,19,1,1,147.37,c Yuvraj Singh b SJ Srivastava,4
22,2010-03-26,Deccan Chargers,"Sardar Patel Stadium, Motera",73,34,2,8,214.71,not out,3
24,2010-03-28,Chennai Super Kings,"Sardar Patel Stadium, Motera",8,6,1,0,133.33,c SK Raina b SB Jakati,4
29,2010-03-31,Delhi Daredevils,Feroz Shah Kotla,24,14,2,2,171.43,c DA Warner b A Mishra,6
32,2010-04-03,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4,2,1,0,200.0,c DE Bollinger b JA Morkel,3
36,2010-04-05,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",5,7,0,0,71.43,c VVS Laxman b RJ Harris,5
38,2010-04-07,Kings XI Punjab,Sawai Mansingh Stadium,21,13,0,2,161.54,not out,3
45,2010-04-11,Mumbai Indians,Sawai Mansingh Stadium,10,8,0,1,125.0,c Harbhajan Singh b KA Pollard,7
49,2010-04-14,Royal Challengers Bangalore,Sawai Mansingh Stadium,11,9,2,0,122.22,b DW Steyn,6
53,2010-04-17,Kolkata Knight Riders,Eden Gardens,8,9,1,0,88.89,c SC Ganguly b JD Unadkat,3
