match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2010-03-13,Mumbai Indians,Brabourne Stadium,2.0,0,22,0,11.0,2,0,0
13,2010-03-20,Kolkata Knight Riders,"Sardar Patel Stadium, Motera",4.0,0,23,2,5.75,10,0,0
19,2010-03-24,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2.0,0,9,2,4.5,3,0,0
22,2010-03-26,Deccan Chargers,"Sardar Patel Stadium, Motera",2.0,0,12,0,6.0,2,2,0
24,2010-03-28,Chennai Super Kings,"Sardar Patel Stadium, Motera",4.0,0,26,1,6.5,6,2,0
29,2010-03-31,Delhi Daredevils,Feroz Shah Kotla,3.0,0,25,0,8.33,4,0,0
32,2010-04-03,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,44,0,11.0,5,0,0
36,2010-04-05,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",2.0,0,3,0,1.5,9,0,0
38,2010-04-07,Kings XI Punjab,Sawai Mansingh Stadium,4.0,0,26,0,6.5,8,1,0
45,2010-04-11,Mumbai Indians,Sawai Mansingh Stadium,4.0,0,24,0,6.0,7,2,0
53,2010-04-17,Kolkata Knight Riders,Eden Gardens,3.0,0,32,0,10.67,4,3,0
